lineno,shotno,lat,lon,time
2,3087,55.323489,-151.94206,2019:161:05:54:34.950800
2,3088,55.326747,-151.94473,2019:161:05:57:15.331800
2,3089,55.330012,-151.94736,2019:161:05:59:53.355800
2,3090,55.33325,-151.95006,2019:161:06:02:31.814800
2,3091,55.336519,-151.95271,2019:161:06:05:09.784800
2,3092,55.339747,-151.95545,2019:161:06:07:49.998800
2,3093,55.343075,-151.95793,2019:161:06:10:26.868800
2,3094,55.346377,-151.96055,2019:161:06:13:06.452800
2,3095,55.349619,-151.96328,2019:161:06:15:46.113800
2,3096,55.35292,-151.96584,2019:161:06:18:23.592800
2,3097,55.356187,-151.96844,2019:161:06:20:59.381800
2,3098,55.359449,-151.97109,2019:161:06:23:37.281800
2,3099,55.362704,-151.97378,2019:161:06:26:14.486800
2,3100,55.365971,-151.97636,2019:161:06:28:52.910800
2,3101,55.369233,-151.97904,2019:161:06:31:31.148800
2,3102,55.372488,-151.98169,2019:161:06:34:09.949800
2,3103,55.375741,-151.9843,2019:161:06:36:48.392800
2,3104,55.379029,-151.98683,2019:161:06:39:29.900800
2,3105,55.382284,-151.98961,2019:161:06:42:12.747800
2,3106,55.385556,-151.9922,2019:161:06:44:53.138800
2,3107,55.38882,-151.99483,2019:161:06:47:35.881800
2,3108,55.392071,-151.99753,2019:161:06:50:18.793800
2,3109,55.395337,-152.00016,2019:161:06:53:01.805800
2,3110,55.398611,-152.0028,2019:161:06:55:45.294800
2,3111,55.401891,-152.00538,2019:161:06:58:29.064800
2,3112,55.405151,-152.00798,2019:161:07:01:15.590800
2,3113,55.408436,-152.01056,2019:161:07:04:03.551800
2,3114,55.411695,-152.0132,2019:161:07:06:52.766800
2,3115,55.414965,-152.01582,2019:161:07:09:43.092800
2,3116,55.418228,-152.01849,2019:161:07:12:30.195800
2,3117,55.421502,-152.02108,2019:161:07:15:14.971800
2,3118,55.424777,-152.02366,2019:161:07:17:58.877800
2,3119,55.428044,-152.02629,2019:161:07:20:42.760800
2,3120,55.431316,-152.02894,2019:161:07:23:27.189800
2,3121,55.434582,-152.03157,2019:161:07:26:10.627800
2,3122,55.437862,-152.03411,2019:161:07:28:54.309800
2,3123,55.441129,-152.03673,2019:161:07:31:34.443800
2,3124,55.444368,-152.03948,2019:161:07:34:17.772800
2,3125,55.447654,-152.04204,2019:161:07:37:00.777800
2,3126,55.450915,-152.04467,2019:161:07:39:42.447800
2,3127,55.454182,-152.04729,2019:161:07:42:24.926800
2,3128,55.457453,-152.04993,2019:161:07:45:04.889800
2,3129,55.46072,-152.05256,2019:161:07:47:45.708800
2,3130,55.463974,-152.05523,2019:161:07:50:27.327800
2,3131,55.467255,-152.05785,2019:161:07:53:11.028800
2,3132,55.470516,-152.06045,2019:161:07:55:54.365800
2,3133,55.473761,-152.06322,2019:161:07:58:40.800800
2,3134,55.477058,-152.06573,2019:161:08:01:28.428800
2,3135,55.480315,-152.06836,2019:161:08:04:13.320800
2,3136,55.483576,-152.07107,2019:161:08:06:59.494800
2,3137,55.486837,-152.0737,2019:161:08:09:43.634800
2,3138,55.490091,-152.0764,2019:161:08:12:30.447800
2,3139,55.493354,-152.07904,2019:161:08:15:18.719800
2,3140,55.496631,-152.08162,2019:161:08:18:05.538800
2,3141,55.499889,-152.08431,2019:161:08:20:53.777800
2,3142,55.503133,-152.08705,2019:161:08:23:43.799800
2,3143,55.506402,-152.08968,2019:161:08:26:33.637800
2,3144,55.509683,-152.09222,2019:161:08:29:24.154800
2,3145,55.512968,-152.09481,2019:161:08:32:15.307800
2,3146,55.516233,-152.09745,2019:161:08:35:04.867800
2,3147,55.519493,-152.1001,2019:161:08:37:58.643800
2,3148,55.522772,-152.10266,2019:161:08:40:53.751800
2,3149,55.526043,-152.10531,2019:161:08:43:48.820800
2,3150,55.529304,-152.10796,2019:161:08:46:44.896800
2,3151,55.53258,-152.11057,2019:161:08:49:39.079800
2,3152,55.535816,-152.11329,2019:161:08:52:34.519800
2,3153,55.539078,-152.11595,2019:161:08:55:29.935800
2,3154,55.542339,-152.11861,2019:161:08:58:25.852800
2,3155,55.545609,-152.12124,2019:161:09:01:20.831800
2,3156,55.548872,-152.12389,2019:161:09:04:15.900800
2,3157,55.552135,-152.12655,2019:161:09:07:11.688800
2,3158,55.555389,-152.12926,2019:161:09:10:06.848800
2,3159,55.558669,-152.13183,2019:161:09:13:01.641800
2,3160,55.561927,-152.13449,2019:161:09:15:56.107800
2,3161,55.565168,-152.13723,2019:161:09:18:52.548800
2,3162,55.568452,-152.13983,2019:161:09:21:48.477800
2,3163,55.571727,-152.14245,2019:161:09:24:44.079800
2,3164,55.574988,-152.14507,2019:161:09:27:40.127800
2,3165,55.578245,-152.1478,2019:161:09:30:38.117800
2,3166,55.581528,-152.15033,2019:161:09:33:36.109800
2,3167,55.584781,-152.15305,2019:161:09:36:36.004800
2,3168,55.588013,-152.15582,2019:161:09:39:38.211800
2,3169,55.591281,-152.15846,2019:161:09:42:41.453800
2,3170,55.594571,-152.16101,2019:161:09:45:41.399800
2,3171,55.597832,-152.1637,2019:161:09:48:41.115800
2,3172,55.601074,-152.1664,2019:161:09:51:41.131800
2,3173,55.604351,-152.16902,2019:161:09:54:41.037800
2,3174,55.607593,-152.17177,2019:161:09:57:41.317800
2,3175,55.610862,-152.17443,2019:161:10:00:39.829800
2,3176,55.614104,-152.17716,2019:161:10:03:41.264800
2,3177,55.617369,-152.17983,2019:161:10:06:42.670800
2,3178,55.620634,-152.18244,2019:161:10:09:47.269800
2,3179,55.623906,-152.18506,2019:161:10:12:49.549800
2,3180,55.627157,-152.18778,2019:161:10:15:49.734800
2,3181,55.630402,-152.19053,2019:161:10:18:50.635800
2,3182,55.633642,-152.19323,2019:161:10:21:53.285800
2,3183,55.636921,-152.19578,2019:161:10:24:52.178800
2,3184,55.640177,-152.19846,2019:161:10:27:51.479800
2,3185,55.643446,-152.20111,2019:161:10:30:49.030800
2,3186,55.646691,-152.20387,2019:161:10:33:46.718800
2,3187,55.649976,-152.20646,2019:161:10:36:47.378800
2,3188,55.653208,-152.20919,2019:161:10:39:49.771800
2,3189,55.656516,-152.21169,2019:161:10:42:53.130800
2,3190,55.659759,-152.21437,2019:161:10:45:54.526800
2,3191,55.663027,-152.21703,2019:161:10:48:54.015800
2,3192,55.666311,-152.21966,2019:161:10:51:50.809800
2,3193,55.669568,-152.22235,2019:161:10:54:45.150800
2,3194,55.672801,-152.22506,2019:161:10:57:42.449800
2,3195,55.67608,-152.22774,2019:161:11:00:39.501800
2,3196,55.679356,-152.2304,2019:161:11:03:34.980800
2,3197,55.682603,-152.23303,2019:161:11:06:30.483800
2,3198,55.685857,-152.23572,2019:161:11:09:28.129800
2,3199,55.689135,-152.23836,2019:161:11:12:23.356800
2,3200,55.69241,-152.24102,2019:161:11:15:19.721800
2,3201,55.695673,-152.24366,2019:161:11:18:17.189800
2,3202,55.698933,-152.24628,2019:161:11:21:14.167800
2,3203,55.702188,-152.24905,2019:161:11:24:14.216800
2,3204,55.705459,-152.25168,2019:161:11:27:14.020800
2,3205,55.708734,-152.25432,2019:161:11:30:15.891800
2,3206,55.711995,-152.25697,2019:161:11:33:21.193800
2,3207,55.715236,-152.25972,2019:161:11:36:26.010800
2,3208,55.718506,-152.26234,2019:161:11:39:29.559800
2,3209,55.721758,-152.26505,2019:161:11:42:33.528800
2,3210,55.725028,-152.26768,2019:161:11:45:36.002800
2,3211,55.728279,-152.27042,2019:161:11:48:42.359800
2,3212,55.731522,-152.27317,2019:161:11:51:47.506800
2,3213,55.73479,-152.27584,2019:161:11:54:52.734800
2,3214,55.738052,-152.27845,2019:161:11:57:55.968800
2,3215,55.741309,-152.28115,2019:161:12:00:57.717800
2,3216,55.74459,-152.28374,2019:161:12:03:59.284800
2,3217,55.747864,-152.28635,2019:161:12:06:59.223800
2,3218,55.751111,-152.28909,2019:161:12:09:59.895800
2,3219,55.754379,-152.29177,2019:161:12:13:00.339800
2,3220,55.757642,-152.29441,2019:161:12:16:01.957800
2,3221,55.760897,-152.2971,2019:161:12:19:04.457800
2,3222,55.764157,-152.2998,2019:161:12:22:07.694800
2,3223,55.767433,-152.3024,2019:161:12:25:09.652800
2,3224,55.770695,-152.30507,2019:161:12:28:11.498800
2,3225,55.773947,-152.30777,2019:161:12:31:13.728800
2,3226,55.777206,-152.31045,2019:161:12:34:14.540800
2,3227,55.780455,-152.3132,2019:161:12:37:14.825800
2,3228,55.783687,-152.31599,2019:161:12:40:16.514800
2,3229,55.786943,-152.31873,2019:161:12:43:22.836800
2,3230,55.790194,-152.32153,2019:161:12:46:27.295800
2,3231,55.793461,-152.32408,2019:161:12:49:32.489800
2,3232,55.796721,-152.32678,2019:161:12:52:35.966800
2,3233,55.799975,-152.32946,2019:161:12:55:38.355800
2,3234,55.803242,-152.33208,2019:161:12:58:39.349800
2,3235,55.806516,-152.33475,2019:161:13:01:42.551800
2,3236,55.809772,-152.33746,2019:161:13:04:43.669800
2,3237,55.813038,-152.34007,2019:161:13:07:44.806800
2,3238,55.816289,-152.34283,2019:161:13:10:48.324800
2,3239,55.819523,-152.34562,2019:161:13:13:52.492800
2,3240,55.822793,-152.34823,2019:161:13:16:58.430800
2,3241,55.826045,-152.35097,2019:161:13:20:01.056800
2,3242,55.829307,-152.35363,2019:161:13:23:05.551800
2,3243,55.832556,-152.35632,2019:161:13:26:11.422800
2,3244,55.83581,-152.35904,2019:161:13:29:17.516800
2,3245,55.839063,-152.36177,2019:161:13:32:22.259800
2,3246,55.842313,-152.36449,2019:161:13:35:26.677800
2,3247,55.845586,-152.36714,2019:161:13:38:30.221800
2,3248,55.848851,-152.36978,2019:161:13:41:31.547800
2,3249,55.852096,-152.37259,2019:161:13:44:36.260800
2,3250,55.855375,-152.37517,2019:161:13:47:36.862800
2,3251,55.858624,-152.37791,2019:161:13:50:38.601800
2,3252,55.861886,-152.38051,2019:161:13:53:41.118800
2,3253,55.86514,-152.38326,2019:161:13:56:42.520800
2,3254,55.868389,-152.38591,2019:161:13:59:43.077800
2,3255,55.871675,-152.38861,2019:161:14:02:46.516800
2,3256,55.874919,-152.39136,2019:161:14:05:51.651800
2,3257,55.8782,-152.39393,2019:161:14:08:57.555800
2,3258,55.88145,-152.39665,2019:161:14:12:04.263800
2,3259,55.88472,-152.39925,2019:161:14:15:14.217800
2,3260,55.888,-152.40186,2019:161:14:18:26.574800
2,3261,55.891243,-152.40464,2019:161:14:21:41.959800
2,3262,55.8945,-152.40735,2019:161:14:24:54.938800
2,3263,55.897756,-152.41003,2019:161:14:28:07.007800
2,3264,55.901028,-152.41263,2019:161:14:31:15.686800
2,3265,55.904281,-152.41534,2019:161:14:34:26.997800
2,3266,55.907528,-152.41804,2019:161:14:37:37.459800
2,3267,55.910787,-152.4207,2019:161:14:40:48.589800
2,3268,55.914045,-152.42341,2019:161:14:43:57.053800
2,3269,55.917269,-152.42622,2019:161:14:47:04.851800
2,3270,55.920533,-152.42882,2019:161:14:50:11.910800
2,3271,55.923778,-152.43159,2019:161:14:53:17.506800
2,3272,55.927035,-152.43427,2019:161:14:56:20.026800
2,3273,55.930285,-152.43697,2019:161:14:59:22.950800
2,3274,55.933543,-152.43968,2019:161:15:02:21.927800
2,3275,55.93681,-152.44238,2019:161:15:05:07.579800
2,3276,55.940063,-152.44507,2019:161:15:07:50.210800
2,3277,55.94335,-152.44772,2019:161:15:10:34.054800
2,3278,55.946641,-152.45038,2019:161:15:13:18.037800
2,3279,55.94989,-152.4531,2019:161:15:15:59.878800
2,3280,55.953138,-152.45587,2019:161:15:18:42.514800
2,3281,55.95638,-152.45861,2019:161:15:21:22.570800
2,3282,55.959645,-152.46132,2019:161:15:23:58.834800
2,3283,55.962915,-152.46404,2019:161:15:26:34.937800
2,3284,55.966196,-152.46658,2019:161:15:29:08.816800
2,3285,55.969461,-152.46925,2019:161:15:31:41.039800
2,3286,55.972722,-152.47193,2019:161:15:34:13.331800
2,3287,55.975988,-152.47458,2019:161:15:36:46.084800
2,3288,55.979221,-152.47736,2019:161:15:39:20.089800
2,3289,55.982493,-152.48005,2019:161:15:41:52.738800
2,3290,55.98577,-152.48268,2019:161:15:44:24.652800
2,3291,55.989014,-152.48538,2019:161:15:46:56.255800
2,3292,55.99226,-152.48813,2019:161:15:49:27.863800
2,3293,55.995526,-152.4908,2019:161:15:51:58.954800
2,3294,55.998774,-152.4935,2019:161:15:54:30.373800
2,3295,56.002005,-152.49633,2019:161:15:57:05.775800
2,3296,56.005281,-152.49902,2019:161:15:59:41.295800
2,3297,56.008515,-152.50172,2019:161:16:02:15.118800
2,3298,56.01176,-152.5045,2019:161:16:04:48.978800
2,3299,56.015023,-152.50721,2019:161:16:07:22.475800
2,3300,56.01828,-152.50991,2019:161:16:09:55.475800
2,3301,56.021523,-152.51268,2019:161:16:12:30.478800
2,3302,56.024781,-152.51543,2019:161:16:15:04.474800
2,3303,56.028043,-152.51812,2019:161:16:17:36.067800
2,3304,56.031293,-152.52084,2019:161:16:20:06.272800
2,3305,56.03455,-152.52356,2019:161:16:22:39.056800
2,3306,56.037815,-152.52622,2019:161:16:25:11.391800
2,3307,56.041069,-152.52894,2019:161:16:27:42.895800
2,3308,56.044325,-152.53164,2019:161:16:30:13.256800
2,3309,56.047584,-152.53429,2019:161:16:32:43.428800
2,3310,56.05084,-152.53707,2019:161:16:35:14.905800
2,3311,56.054106,-152.5397,2019:161:16:37:44.053800
2,3312,56.05736,-152.54244,2019:161:16:40:14.084800
2,3313,56.060619,-152.5451,2019:161:16:42:44.035800
2,3314,56.063892,-152.54776,2019:161:16:45:15.453800
2,3315,56.067152,-152.55041,2019:161:16:47:47.461800
2,3316,56.070401,-152.55317,2019:161:16:50:20.054800
2,3317,56.073661,-152.55586,2019:161:16:52:50.977800
2,3318,56.076925,-152.55857,2019:161:16:55:21.512800
2,3319,56.080179,-152.56128,2019:161:16:57:50.920800
2,3320,56.083433,-152.56401,2019:161:17:00:20.028800
2,3321,56.086674,-152.56679,2019:161:17:02:49.643800
2,3322,56.089948,-152.56939,2019:161:17:05:17.170800
2,3323,56.093193,-152.57218,2019:161:17:07:46.998800
2,3324,56.096445,-152.57491,2019:161:17:10:14.625800
2,3325,56.099711,-152.57758,2019:161:17:12:42.396800
2,3326,56.102955,-152.58032,2019:161:17:15:10.289800
2,3327,56.106231,-152.58297,2019:161:17:17:37.137800
2,3328,56.109482,-152.5857,2019:161:17:20:03.192800
2,3329,56.112723,-152.58838,2019:161:17:22:27.363800
2,3330,56.115977,-152.59108,2019:161:17:24:52.481800
2,3331,56.119235,-152.59379,2019:161:17:27:17.469800
2,3332,56.122489,-152.59651,2019:161:17:29:42.437800
2,3333,56.125755,-152.59919,2019:161:17:32:05.817800
2,3334,56.129013,-152.60187,2019:161:17:34:28.081800
2,3335,56.132257,-152.6046,2019:161:17:36:49.344800
2,3336,56.135501,-152.60734,2019:161:17:39:09.595800
2,3337,56.138749,-152.61015,2019:161:17:41:30.895800
2,3338,56.142019,-152.61285,2019:161:17:43:53.191800
2,3339,56.145268,-152.61559,2019:161:17:46:15.969800
2,3340,56.14852,-152.61835,2019:161:17:48:39.607800
2,3341,56.151782,-152.62107,2019:161:17:51:02.740800
2,3342,56.155045,-152.62379,2019:161:17:53:25.411800
2,3343,56.158265,-152.62665,2019:161:17:55:48.764800
2,3344,56.161551,-152.62926,2019:161:17:58:12.850800
2,3345,56.164788,-152.63207,2019:161:18:00:38.934800
2,3346,56.168039,-152.63484,2019:161:18:03:03.587800
2,3347,56.171285,-152.63759,2019:161:18:05:29.091800
2,3348,56.174542,-152.64028,2019:161:18:07:52.942800
2,3349,56.177809,-152.64298,2019:161:18:10:15.890800
2,3350,56.18105,-152.64579,2019:161:18:12:40.321800
2,3351,56.184308,-152.64846,2019:161:18:15:05.934800
2,3352,56.187549,-152.65125,2019:161:18:17:34.122800
2,3353,56.190799,-152.65398,2019:161:18:20:02.121800
2,3354,56.194053,-152.65669,2019:161:18:22:30.302800
2,3355,56.197307,-152.65946,2019:161:18:24:58.637800
2,3356,56.200562,-152.6622,2019:161:18:27:28.048800
2,3357,56.203814,-152.66499,2019:161:18:29:57.005800
2,3358,56.207073,-152.66768,2019:161:18:32:25.436800
2,3359,56.210337,-152.67039,2019:161:18:34:51.576800
2,3360,56.213595,-152.67313,2019:161:18:37:16.104800
2,3361,56.21683,-152.67591,2019:161:18:39:40.438800
2,3362,56.220089,-152.67868,2019:161:18:42:06.139800
2,3363,56.223337,-152.68139,2019:161:18:44:34.462800
2,3364,56.226592,-152.68411,2019:161:18:47:01.667800
2,3365,56.229842,-152.68685,2019:161:18:49:29.746800
2,3366,56.2331,-152.68957,2019:161:18:51:55.607800
2,3367,56.236348,-152.69234,2019:161:18:54:20.723800
2,3368,56.239585,-152.6951,2019:161:18:56:47.297800
2,3369,56.242838,-152.69786,2019:161:18:59:12.784800
2,3370,56.246092,-152.70058,2019:161:19:01:38.482800
2,3371,56.24935,-152.70333,2019:161:19:04:04.203800
2,3372,56.252599,-152.70606,2019:161:19:06:29.927800
2,3373,56.25585,-152.7088,2019:161:19:08:54.267800
2,3374,56.259112,-152.71156,2019:161:19:11:18.161800
2,3375,56.262342,-152.71433,2019:161:19:13:43.189800
2,3376,56.265589,-152.71711,2019:161:19:16:09.327800
2,3377,56.26884,-152.71988,2019:161:19:18:34.545800
2,3378,56.272086,-152.72262,2019:161:19:20:59.666800
2,3379,56.275348,-152.72538,2019:161:19:23:24.908800
2,3380,56.278583,-152.72814,2019:161:19:25:52.295800
2,3381,56.281844,-152.73088,2019:161:19:28:18.532800
2,3382,56.28511,-152.73357,2019:161:19:30:44.878800
2,3383,56.288357,-152.73632,2019:161:19:33:12.347800
2,3384,56.291615,-152.73901,2019:161:19:35:38.387800
2,3385,56.294856,-152.74178,2019:161:19:38:05.744800
2,3386,56.298108,-152.74452,2019:161:19:40:32.376800
2,3387,56.301354,-152.7473,2019:161:19:42:58.991800
2,3388,56.304585,-152.75015,2019:161:19:45:26.718800
2,3389,56.30785,-152.75284,2019:161:19:47:53.575800
2,3390,56.311125,-152.7555,2019:161:19:50:18.766800
2,3391,56.314361,-152.75832,2019:161:19:52:44.456800
2,3392,56.317596,-152.76116,2019:161:19:55:09.974800
2,3393,56.320869,-152.76378,2019:161:19:57:34.140800
2,3394,56.324135,-152.76646,2019:161:20:00:00.401800
2,3395,56.327376,-152.76926,2019:161:20:02:26.476800
2,3396,56.330612,-152.77209,2019:161:20:04:52.225800
2,3397,56.333863,-152.77483,2019:161:20:07:18.194800
2,3398,56.337117,-152.77757,2019:161:20:09:42.887800
2,3399,56.340352,-152.78041,2019:161:20:12:09.144800
2,3400,56.343619,-152.78307,2019:161:20:14:40.077800
2,3401,56.346872,-152.78581,2019:161:20:17:11.082800
2,3402,56.350111,-152.7886,2019:161:20:19:42.740800
2,3403,56.353327,-152.79151,2019:161:20:22:13.778800
2,3404,56.356565,-152.79434,2019:161:20:24:41.996800
2,3405,56.359811,-152.79716,2019:161:20:27:08.677800
2,3406,56.363042,-152.79997,2019:161:20:29:37.776800
2,3407,56.366267,-152.80284,2019:161:20:32:08.955800
2,3408,56.369521,-152.80563,2019:161:20:34:41.892800
2,3409,56.372781,-152.80834,2019:161:20:37:13.961800
2,3410,56.376031,-152.8111,2019:161:20:39:47.833800
2,3411,56.37929,-152.81379,2019:161:20:42:18.550800
2,3412,56.382547,-152.81654,2019:161:20:44:46.065800
2,3413,56.385784,-152.81934,2019:161:20:47:12.606800
2,3414,56.389018,-152.82219,2019:161:20:49:37.932800
2,3415,56.392265,-152.82493,2019:161:20:52:02.531800
2,3416,56.395506,-152.82773,2019:161:20:54:29.044800
2,3417,56.398759,-152.83049,2019:161:20:56:54.788800
2,3418,56.40199,-152.83337,2019:161:20:59:21.044800
2,3419,56.405239,-152.83618,2019:161:21:01:47.972800
2,3420,56.40848,-152.83895,2019:161:21:04:15.458800
2,3421,56.411732,-152.84176,2019:161:21:06:44.468800
2,3422,56.415,-152.84444,2019:161:21:09:11.351800
2,3423,56.418252,-152.84715,2019:161:21:11:38.829800
2,3424,56.421497,-152.84991,2019:161:21:14:05.654800
2,3425,56.424743,-152.85274,2019:161:21:16:32.523800
2,3426,56.42799,-152.85549,2019:161:21:19:00.508800
2,3427,56.431244,-152.85823,2019:161:21:21:29.136800
2,3428,56.434493,-152.86101,2019:161:21:23:57.598800
2,3429,56.437736,-152.86379,2019:161:21:26:27.078800
2,3430,56.440992,-152.86656,2019:161:21:28:57.834800
2,3431,56.444241,-152.8693,2019:161:21:31:28.156800
2,3432,56.447509,-152.87199,2019:161:21:33:58.239800
2,3433,56.45075,-152.87475,2019:161:21:36:30.142800
2,3434,56.454015,-152.87741,2019:161:21:39:00.941800
2,3435,56.45725,-152.88026,2019:161:21:41:30.973800
2,3436,56.460505,-152.88299,2019:161:21:44:01.871800
2,3437,56.463753,-152.88577,2019:161:21:46:33.006800
2,3438,56.466999,-152.88859,2019:161:21:49:03.941800
2,3439,56.470243,-152.89135,2019:161:21:51:34.074800
2,3440,56.473504,-152.89402,2019:161:21:54:06.015800
2,3441,56.476771,-152.89675,2019:161:21:56:36.660800
2,3442,56.480012,-152.8995,2019:161:21:59:07.806800
2,3443,56.483249,-152.90224,2019:161:22:01:38.797800
2,3444,56.486508,-152.90501,2019:161:22:04:08.632800
2,3445,56.489758,-152.90781,2019:161:22:06:35.523800
2,3446,56.493015,-152.91051,2019:161:22:09:03.714800
2,3447,56.496253,-152.91326,2019:161:22:11:32.805800
2,3448,56.499489,-152.91611,2019:161:22:14:02.189800
2,3449,56.502736,-152.91889,2019:161:22:16:28.760800
2,3450,56.505976,-152.92168,2019:161:22:18:56.692800
2,3451,56.509232,-152.9244,2019:161:22:21:23.146800
2,3452,56.512459,-152.92725,2019:161:22:23:47.824800
2,3453,56.515737,-152.92994,2019:161:22:26:11.980800
2,3454,56.51899,-152.9327,2019:161:22:28:37.569800
2,3455,56.522238,-152.93554,2019:161:22:31:05.175800
2,3456,56.525495,-152.93829,2019:161:22:33:31.814800
2,3457,56.52871,-152.94108,2019:161:22:35:56.335800
2,3458,56.53198,-152.94384,2019:161:22:38:21.769800
2,3459,56.535239,-152.94655,2019:161:22:40:44.945800
2,3460,56.538501,-152.9493,2019:161:22:43:08.209800
2,3461,56.541746,-152.9521,2019:161:22:45:31.444800
2,3462,56.544979,-152.95488,2019:161:22:47:53.867800
2,3463,56.548223,-152.9577,2019:161:22:50:17.524800
2,3464,56.551473,-152.96053,2019:161:22:52:40.870800
2,3465,56.554709,-152.96328,2019:161:22:55:01.734800
2,3466,56.557942,-152.96612,2019:161:22:57:24.853800
2,3467,56.561206,-152.96893,2019:161:22:59:49.732800
2,3468,56.56444,-152.97165,2019:161:23:02:09.289800
2,3469,56.567713,-152.97436,2019:161:23:04:28.117800
2,3470,56.570943,-152.97714,2019:161:23:06:48.332800
2,3471,56.574203,-152.97997,2019:161:23:09:09.909800
2,3472,56.577419,-152.98285,2019:161:23:11:33.375800
2,3473,56.580677,-152.98557,2019:161:23:13:53.032800
